algorithm,precision,dims,iterations,s,nx,ny,nz,substrate_step,x_tile_size,init_time,time,std_dev
lstmdtfai,S,3,100,1,150,150,150,1,64,4,22195.62,57.99789307
lstmdtfai,S,3,100,1,150,150,150,1,64,4,23177.72,72.62782938
lstmdtfai,S,3,100,1,150,150,150,1,64,3,20872.72,27.27712595
lstmdtfai,S,3,100,1,150,150,150,1,64,4,20867.98,29.18457812
lstmdtfai,S,3,100,1,250,250,250,1,64,6,69156.8,417.8398736
lstmdtfai,S,3,100,1,250,250,250,1,64,7,69740.68,130.481637
lstmdtfai,S,3,100,1,250,250,250,1,64,6,69455.66,124.3705126
lstmdtfai,S,3,100,1,250,250,250,1,64,6,69687,124.4837339
lstmdtfai,S,3,100,1,250,250,250,1,64,6,69399.98,135.2787478
lstmdtfai,S,3,100,1,300,300,300,1,64,6,139986.82,834.217662
lstmdtfai,S,3,100,1,300,300,300,1,64,7,139195.52,162.1986732
lstmdtfai,S,3,100,1,300,300,300,1,64,7,118922.04,5465.023019
lstmdtfai,S,3,100,1,300,300,300,1,64,10,116617.68,497.5289113
lstmdtfai,S,3,100,1,300,300,300,1,64,11,117588.44,209.1381515
lstmdtfai,S,3,100,1,600,600,600,1,64,13,2271989.12,445686.2862
lstmdtfai,S,3,100,1,600,600,600,1,64,15,2472865.2,158344.3502
lstmdtfai,S,3,100,1,600,600,600,1,64,15,2455971.68,100982.1542
lstmdtfai,S,3,100,1,600,600,600,1,64,22,2189668.1,269464.4394
lstmdtfai,S,3,100,1,600,600,600,1,64,17,2241686.08,252266.6784
lstmdtfai,S,3,100,1,800,800,800,1,64,16,5869508.6,1073556.776
lstmdtfai,S,3,100,1,800,800,800,1,64,20,5289645.12,1861173.029
lstmdtfai,S,3,100,1,800,800,800,1,64,19,5288800.9,909065.7497
lstmdtfai,S,3,100,1,800,800,800,1,64,26,7980060.98,163650.8709
lstmdtfai,S,3,100,1,800,800,800,1,64,20,7980552.98,176498.5943
lstmdtfai,S,3,100,1,200,200,200,1,64,4,49234.5,444.4369584
lstmdtfai,S,3,100,1,200,200,200,1,64,5,49589.08,65.44825131
lstmdtfai,S,3,100,1,200,200,200,1,64,5,51677.52,2523.757114
lstmdtfai,S,3,100,1,200,200,200,1,64,5,49630.6,975.3560581
lstmdtfai,S,3,100,1,200,200,200,1,64,5,49180.74,79.58763974
lstmdtfai,S,3,100,1,100,100,100,1,64,2,9127.64,507.135081
lstmdtfai,S,3,100,1,100,100,100,1,64,2,9063.94,34.98937553
lstmdtfai,S,3,100,1,100,100,100,1,64,3,9073.26,31.86271175
lstmdtfai,S,3,100,1,100,100,100,1,64,2,9050.6,32.48753607
lstmdtfai,S,3,100,1,100,100,100,1,64,2,9063.42,33.76512402
lstmdtfai,S,3,100,1,450,450,450,1,64,10,543316.26,1996.680634
lstmdtfai,S,3,100,1,450,450,450,1,64,11,541635.54,928.1586763
lstmdtfai,S,3,100,1,450,450,450,1,64,11,544391.74,1292.440154
lstmdtfai,S,3,100,1,450,450,450,1,64,17,560007.28,572.403775
lstmdtfai,S,3,100,1,450,450,450,1,64,11,488866.22,15057.91599
lstmdtfai,S,3,100,1,256,256,256,1,64,5,83900.3,800.2745092
lstmdtfai,S,3,100,1,256,256,256,1,64,7,84121.2,164.9938181
lstmdtfai,S,3,100,1,256,256,256,1,64,7,84279.4,178.8513349
lstmdtfai,S,3,100,1,256,256,256,1,64,7,84197.74,200.6588956
lstmdtfai,S,3,100,1,256,256,256,1,64,6,84355.84,264.1298438
lstmdtfai,S,3,100,1,400,400,400,1,64,9,313832.22,1819.792365
lstmdtfai,S,3,100,1,400,400,400,1,64,10,302359.36,606.6964895
lstmdtfai,S,3,100,1,400,400,400,1,64,14,302299.1,1884.687584
lstmdtfai,S,3,100,1,400,400,400,1,64,15,312408.1,4540.290547
lstmdtfai,S,3,100,1,400,400,400,1,64,10,295474.48,4734.106143
lstmdtfai,S,3,100,1,224,224,224,1,64,5,56563.72,2469.296183
lstmdtfai,S,3,100,1,224,224,224,1,64,6,57546.42,2684.141472
lstmdtfai,S,3,100,1,224,224,224,1,64,6,55825.02,115.9674937
lstmdtfai,S,3,100,1,224,224,224,1,64,5,56083.44,103.4155037
lstmdtfai,S,3,100,1,224,224,224,1,64,5,58779.7,3239.490042
lstmdtfai,S,3,100,1,550,550,550,1,64,13,1411490.14,29057.54059
lstmdtfai,S,3,100,1,550,550,550,1,64,14,821199.38,105231.1605
lstmdtfai,S,3,100,1,550,550,550,1,64,14,1266845.34,174534.7033
lstmdtfai,S,3,100,1,550,550,550,1,64,20,1400980.94,3356.828083
lstmdtfai,S,3,100,1,550,550,550,1,64,17,1248014.48,136222.161
lstmdtfai,S,3,100,1,64,64,64,1,32,1,4242.46,262.2133643
lstmdtfai,S,3,100,1,64,64,64,1,32,2,4235.8,25.02798434
lstmdtfai,S,3,100,1,64,64,64,1,32,2,4241.6,27.2609611
lstmdtfai,S,3,100,1,64,64,64,1,32,3,4249.4,33.58571125
lstmdtfai,S,3,100,1,64,64,64,1,32,3,4252.26,33.23119619
lstmdtfai,S,3,100,1,500,500,500,1,32,12,918867.9,17051.88997
lstmdtfai,S,3,100,1,500,500,500,1,32,13,920036.16,17594.27154
lstmdtfai,S,3,100,1,500,500,500,1,32,18,824401.14,78738.57209
lstmdtfai,S,3,100,1,500,500,500,1,32,19,907602.98,17678.05986
lstmdtfai,S,3,100,1,500,500,500,1,32,13,905650.14,26695.50848
lstmdtfai,S,3,100,1,1000,1000,1000,1,32,51,10522117.06,1812849.193
lstmdtfai,S,3,100,1,1000,1000,1000,1,32,30,13663273.2,2690376.006
lstmdtfai,S,3,100,1,1000,1000,1000,1,32,28,16463130.66,134340.6536
lstmdtfai,S,3,100,1,1000,1000,1000,1,32,29,13188908.86,2044060.527
lstmdtfai,S,3,100,1,1000,1000,1000,1,32,29,10142054.04,1505529.92
lstmdtfai,S,3,100,1,50,50,50,1,32,1,2643.58,488.6467063
lstmdtfai,S,3,100,1,50,50,50,1,32,4,2590.78,21.81677336
lstmdtfai,S,3,100,1,50,50,50,1,32,2,2548.16,22.39942856
lstmdtfai,S,3,100,1,50,50,50,1,32,2,2538.16,19.8276171
lstmdtfai,S,3,100,1,50,50,50,1,32,2,2579.26,13.84746908
lstmdtfai,S,3,100,1,288,288,288,1,32,6,95848.78,4303.927217
lstmdtfai,S,3,100,1,288,288,288,1,32,9,107878.36,4279.315374
lstmdtfai,S,3,100,1,288,288,288,1,32,8,104907.32,12178.8229
lstmdtfai,S,3,100,1,288,288,288,1,32,7,94934.28,230.5402386
lstmdtfai,S,3,100,1,288,288,288,1,32,12,94709.38,218.8677126
lstmdtfai,S,3,100,1,192,192,192,1,32,4,27326.22,983.7351328
lstmdtfai,S,3,100,1,192,192,192,1,32,5,29844.56,97.71471946
lstmdtfai,S,3,100,1,192,192,192,1,32,5,28638.6,67.00925309
lstmdtfai,S,3,100,1,192,192,192,1,32,5,27690.48,72.80308785
lstmdtfai,S,3,100,1,192,192,192,1,32,4,27676.2,57.60277771
lstmdtfai,S,3,100,1,160,160,160,1,32,4,16445.54,954.9266194
lstmdtfai,S,3,100,1,160,160,160,1,32,4,16586.02,129.1824276
lstmdtfai,S,3,100,1,160,160,160,1,32,3,16786.5,50.34212947
lstmdtfai,S,3,100,1,160,160,160,1,32,3,16717.56,44.66235999
lstmdtfai,S,3,100,1,160,160,160,1,32,4,16805.56,44.21138315
lstmdtfai,S,3,100,1,350,350,350,1,32,8,204898.06,5991.677696
lstmdtfai,S,3,100,1,350,350,350,1,32,8,204368.42,262.3586926
lstmdtfai,S,3,100,1,350,350,350,1,32,8,184737.48,4875.671097
lstmdtfai,S,3,100,1,350,350,350,1,32,13,182623.78,530.3164825
lstmdtfai,S,3,100,1,350,350,350,1,32,24,186549.18,8235.057332
lstmdtfai,S,3,100,1,96,96,96,1,32,2,4947.84,613.7165261
lstmdtfai,S,3,100,1,96,96,96,1,32,3,4854.06,15.64021739
lstmdtfai,S,3,100,1,96,96,96,1,32,3,4864.14,29.44962479
lstmdtfai,S,3,100,1,96,96,96,1,32,4,4856.14,16.87247463
lstmdtfai,S,3,100,1,96,96,96,1,32,5,4860.66,15.91051225
lstmdtfai,S,3,100,1,128,128,128,1,32,3,10766.62,590.3512476
lstmdtfai,S,3,100,1,128,128,128,1,32,3,10542.9,41.40978145
lstmdtfai,S,3,100,1,128,128,128,1,32,3,10840.48,76.62564584
lstmdtfai,S,3,100,1,128,128,128,1,32,3,10880.78,31.39763685
lstmdtfai,S,3,100,1,128,128,128,1,32,3,10877.82,33.93976429
lstmdtfai,S,3,100,1,150,150,150,1,32,3,18532.94,974.3833211
lstmdtfai,S,3,100,1,150,150,150,1,32,3,18768.64,87.34706864
lstmdtfai,S,3,100,1,150,150,150,1,32,3,18567.1,113.616064
lstmdtfai,S,3,100,1,150,150,150,1,32,4,18546.16,40.65039237
lstmdtfai,S,3,100,1,150,150,150,1,32,4,18559.22,45.42479059
lstmdtfai,S,3,100,1,250,250,250,1,32,6,73871.02,2903.915498
lstmdtfai,S,3,100,1,250,250,250,1,32,6,73554.44,113.5660442
lstmdtfai,S,3,100,1,250,250,250,1,32,6,73458.7,97.02788259
lstmdtfai,S,3,100,1,250,250,250,1,32,6,73617.34,98.66724076
lstmdtfai,S,3,100,1,250,250,250,1,32,6,73514.72,97.26439019
lstmdtfai,S,3,100,1,300,300,300,1,32,6,136139.2,1790.099718
lstmdtfai,S,3,100,1,300,300,300,1,32,8,137283.12,3739.048936
lstmdtfai,S,3,100,1,300,300,300,1,32,7,116332.12,4749.831579
lstmdtfai,S,3,100,1,300,300,300,1,32,9,115214.44,273.5333369
lstmdtfai,S,3,100,1,300,300,300,1,32,10,115480.64,724.2407821
lstmdtfai,S,3,100,1,600,600,600,1,32,14,2070042.52,30726.57553
lstmdtfai,S,3,100,1,600,600,600,1,32,15,1308569.44,123639.3202
lstmdtfai,S,3,100,1,600,600,600,1,32,16,1470952.04,323830.4266
lstmdtfai,S,3,100,1,600,600,600,1,32,22,1948286.7,213285.2835
lstmdtfai,S,3,100,1,600,600,600,1,32,15,2063836.16,4889.527124
lstmdtfai,S,3,100,1,800,800,800,1,32,44,5062824.78,1018846.46
lstmdtfai,S,3,100,1,800,800,800,1,32,19,4063095.1,563974.5294
lstmdtfai,S,3,100,1,800,800,800,1,32,20,6768040.96,416349.4075
lstmdtfai,S,3,100,1,800,800,800,1,32,25,6780412.32,435147.011
lstmdtfai,S,3,100,1,800,800,800,1,32,19,6853542.78,261095.9875
lstmdtfai,S,3,100,1,200,200,200,1,32,4,38042.52,479.8926647
lstmdtfai,S,3,100,1,200,200,200,1,32,5,38398.64,89.75516921
lstmdtfai,S,3,100,1,200,200,200,1,32,4,38639.8,103.4893231
lstmdtfai,S,3,100,1,200,200,200,1,32,4,38481.7,88.12610283
lstmdtfai,S,3,100,1,200,200,200,1,32,4,38675.68,74.96250796
lstmdtfai,S,3,100,1,100,100,100,1,32,2,8640.74,415.0997861
lstmdtfai,S,3,100,1,100,100,100,1,32,3,8602.24,23.43122703
lstmdtfai,S,3,100,1,100,100,100,1,32,3,8795.22,25.95865174
lstmdtfai,S,3,100,1,100,100,100,1,32,2,8591.28,20.21092774
lstmdtfai,S,3,100,1,100,100,100,1,32,3,8583.56,24.67724458
lstmdtfai,S,3,100,1,450,450,450,1,32,11,431325.54,16466.44567
lstmdtfai,S,3,100,1,450,450,450,1,32,13,425919.84,783.5248142
lstmdtfai,S,3,100,1,450,450,450,1,32,11,425469.02,2369.499529
lstmdtfai,S,3,100,1,450,450,450,1,32,17,442905.26,9950.742758
lstmdtfai,S,3,100,1,450,450,450,1,32,18,438551.3,1131.1761
lstmdtfai,S,3,100,1,256,256,256,1,32,5,86856.48,885.5061658
lstmdtfai,S,3,100,1,256,256,256,1,32,7,87609.68,187.6474823
lstmdtfai,S,3,100,1,256,256,256,1,32,6,87897.98,1814.581941
lstmdtfai,S,3,100,1,256,256,256,1,32,6,87365.14,282.7637183
lstmdtfai,S,3,100,1,256,256,256,1,32,6,87737.84,140.4891967
lstmdtfai,S,3,100,1,400,400,400,1,32,9,271222.42,1992.503461
lstmdtfai,S,3,100,1,400,400,400,1,32,10,260609.6,556.8572169
lstmdtfai,S,3,100,1,400,400,400,1,32,15,260790.82,457.9301995
lstmdtfai,S,3,100,1,400,400,400,1,32,14,278707.06,5638.555561
lstmdtfai,S,3,100,1,400,400,400,1,32,9,234431.92,18250.08615
lstmdtfai,S,3,100,1,224,224,224,1,32,5,43513.66,454.9823122
lstmdtfai,S,3,100,1,224,224,224,1,32,8,43753.9,89.74970752
lstmdtfai,S,3,100,1,224,224,224,1,32,7,43656.78,82.78267693
lstmdtfai,S,3,100,1,224,224,224,1,32,6,43807.42,85.0037858
lstmdtfai,S,3,100,1,224,224,224,1,32,5,43673.18,93.92905621
lstmdtfai,S,3,100,1,550,550,550,1,32,12,1405858.94,18231.17722
lstmdtfai,S,3,100,1,550,550,550,1,32,16,1238870.04,188762.4376
lstmdtfai,S,3,100,1,550,550,550,1,32,13,1402137.38,2896.161687
lstmdtfai,S,3,100,1,550,550,550,1,32,20,1212887,131427.0099
lstmdtfai,S,3,100,1,550,550,550,1,32,14,1401933.38,4042.315643
lstmdtfai,S,3,100,1,64,64,64,1,48,9,5898.26,451.7094115
lstmdtfai,S,3,100,1,64,64,64,1,48,3,5866.16,45.92574877
lstmdtfai,S,3,100,1,64,64,64,1,48,2,5735.2,27.63548444
lstmdtfai,S,3,100,1,64,64,64,1,48,4,5737.66,31.23370615
lstmdtfai,S,3,100,1,64,64,64,1,48,5,5763.5,49.54038756
lstmdtfai,S,3,100,1,500,500,500,1,48,11,987410.24,11029.16958
lstmdtfai,S,3,100,1,500,500,500,1,48,13,978435.92,3586.235223
lstmdtfai,S,3,100,1,500,500,500,1,48,18,840058.78,84261.46993
lstmdtfai,S,3,100,1,500,500,500,1,48,21,974602.66,4377.87721
lstmdtfai,S,3,100,1,500,500,500,1,48,14,937895.62,58336.52571
lstmdtfai,S,3,100,1,1000,1000,1000,1,48,29,10054666.4,1951790.187
lstmdtfai,S,3,100,1,1000,1000,1000,1,48,38,13802024.38,2163912.754
lstmdtfai,S,3,100,1,1000,1000,1000,1,48,29,15112747.28,272100.2756
lstmdtfai,S,3,100,1,1000,1000,1000,1,48,24,15030599.86,299164.4215
lstmdtfai,S,3,100,1,1000,1000,1000,1,48,28,14203733.48,133781.5384
lstmdtfai,S,3,100,1,50,50,50,1,48,1,3224.44,452.6494962
lstmdtfai,S,3,100,1,50,50,50,1,48,3,3200.86,15.94115429
lstmdtfai,S,3,100,1,50,50,50,1,48,1,3214.18,19.13602885
lstmdtfai,S,3,100,1,50,50,50,1,48,1,3216.5,17.51599269
lstmdtfai,S,3,100,1,50,50,50,1,48,4,3152.62,16.3424478
lstmdtfai,S,3,100,1,288,288,288,1,48,6,95223.56,4439.09781
lstmdtfai,S,3,100,1,288,288,288,1,48,9,107870.06,4591.68611
lstmdtfai,S,3,100,1,288,288,288,1,48,6,110959.22,4342.433927
lstmdtfai,S,3,100,1,288,288,288,1,48,6,94705.72,312.3011393
lstmdtfai,S,3,100,1,288,288,288,1,48,10,94790.52,269.4686802
lstmdtfai,S,3,100,1,192,192,192,1,48,4,26376.08,1094.882183
lstmdtfai,S,3,100,1,192,192,192,1,48,5,29362.32,1018.056569
lstmdtfai,S,3,100,1,192,192,192,1,48,5,28360.1,981.6689513
lstmdtfai,S,3,100,1,192,192,192,1,48,5,26770.3,110.575992
lstmdtfai,S,3,100,1,192,192,192,1,48,4,28900.82,104.4587364
lstmdtfai,S,3,100,1,160,160,160,1,48,4,25438.94,1291.423485
lstmdtfai,S,3,100,1,160,160,160,1,48,4,24760.84,159.6707061
lstmdtfai,S,3,100,1,160,160,160,1,48,4,25951.64,183.1553177
lstmdtfai,S,3,100,1,160,160,160,1,48,4,24866.66,97.35000976
lstmdtfai,S,3,100,1,160,160,160,1,48,4,26414.28,66.26523674
lstmdtfai,S,3,100,1,350,350,350,1,48,8,226791.98,2179.765019
lstmdtfai,S,3,100,1,350,350,350,1,48,9,227316.98,408.1349037
lstmdtfai,S,3,100,1,350,350,350,1,48,8,209275.62,4419.461795
lstmdtfai,S,3,100,1,350,350,350,1,48,12,224996.4,383.4374525
lstmdtfai,S,3,100,1,350,350,350,1,48,8,224323.38,4562.545841
lstmdtfai,S,3,100,1,96,96,96,1,48,2,7386.36,728.2271008
lstmdtfai,S,3,100,1,96,96,96,1,48,3,7273.96,45.74317873
lstmdtfai,S,3,100,1,96,96,96,1,48,5,7267.1,37.69044972
lstmdtfai,S,3,100,1,96,96,96,1,48,2,7258.64,39.17742207
lstmdtfai,S,3,100,1,96,96,96,1,48,4,7259.5,30.51507824
lstmdtfai,S,3,100,1,128,128,128,1,48,3,18532.88,761.2731872
lstmdtfai,S,3,100,1,128,128,128,1,48,4,18489.46,449.5224226
lstmdtfai,S,3,100,1,128,128,128,1,48,3,17660.4,49.1373585
lstmdtfai,S,3,100,1,128,128,128,1,48,4,17947.06,42.20872422
lstmdtfai,S,3,100,1,128,128,128,1,48,3,17912.66,48.4337114
lstmdtfai,S,3,100,1,150,150,150,1,48,4,20053.94,976.7370662
lstmdtfai,S,3,100,1,150,150,150,1,48,4,22022.62,980.2127298
lstmdtfai,S,3,100,1,150,150,150,1,48,4,20538.12,57.23902165
lstmdtfai,S,3,100,1,150,150,150,1,48,4,20455.08,42.88069029
lstmdtfai,S,3,100,1,150,150,150,1,48,3,20462.44,47.33673415
lstmdtfai,S,3,100,1,250,250,250,1,48,5,85240.76,496.9730198
lstmdtfai,S,3,100,1,250,250,250,1,48,7,85749.52,181.5645604
lstmdtfai,S,3,100,1,250,250,250,1,48,6,85475.96,121.7935893
lstmdtfai,S,3,100,1,250,250,250,1,48,6,85751.94,128.2822529
lstmdtfai,S,3,100,1,250,250,250,1,48,6,85488.76,123.0472365
lstmdtfai,S,3,100,1,300,300,300,1,48,6,149487.72,1135.455751
lstmdtfai,S,3,100,1,300,300,300,1,48,9,149905.28,1591.787386
lstmdtfai,S,3,100,1,300,300,300,1,48,7,128362.64,5060.61014
lstmdtfai,S,3,100,1,300,300,300,1,48,10,127083.2,190.2733823
lstmdtfai,S,3,100,1,300,300,300,1,48,10,127075.94,178.3844623
lstmdtfai,S,3,100,1,600,600,600,1,48,14,2098828.32,151540.3563
lstmdtfai,S,3,100,1,600,600,600,1,48,15,1765633.62,371430.4925
lstmdtfai,S,3,100,1,600,600,600,1,48,14,1720934.76,330483.9993
lstmdtfai,S,3,100,1,600,600,600,1,48,21,1867667.98,204162.3013
lstmdtfai,S,3,100,1,600,600,600,1,48,17,2151499.76,65700.48157
lstmdtfai,S,3,100,1,800,800,800,1,48,17,4509796.54,1105577.217
lstmdtfai,S,3,100,1,800,800,800,1,48,21,4167928.22,821067.6182
lstmdtfai,S,3,100,1,800,800,800,1,48,20,4185186.14,1329362.752
lstmdtfai,S,3,100,1,800,800,800,1,48,24,6745305.58,274153.9986
lstmdtfai,S,3,100,1,800,800,800,1,48,20,5434104.56,1258136.387
lstmdtfai,S,3,100,1,200,200,200,1,48,4,43585.04,626.1288353
lstmdtfai,S,3,100,1,200,200,200,1,48,5,42905.98,54.84760341
lstmdtfai,S,3,100,1,200,200,200,1,48,4,43156.58,75.64974289
lstmdtfai,S,3,100,1,200,200,200,1,48,4,42920.36,67.14663357
lstmdtfai,S,3,100,1,200,200,200,1,48,4,43130.36,82.77964967
lstmdtfai,S,3,100,1,100,100,100,1,48,3,10683,490.936004
lstmdtfai,S,3,100,1,100,100,100,1,48,3,10648.98,28.94304061
lstmdtfai,S,3,100,1,100,100,100,1,48,3,10653.44,46.24506893
lstmdtfai,S,3,100,1,100,100,100,1,48,3,10640.48,30.98789441
lstmdtfai,S,3,100,1,100,100,100,1,48,3,10631.94,32.74349401
lstmdtfai,S,3,100,1,450,450,450,1,48,10,442798.1,17189.34676
lstmdtfai,S,3,100,1,450,450,450,1,48,11,442736.8,7738.525294
lstmdtfai,S,3,100,1,450,450,450,1,48,11,437589.8,1810.183239
lstmdtfai,S,3,100,1,450,450,450,1,48,16,448648.94,1523.690026
lstmdtfai,S,3,100,1,450,450,450,1,48,17,447113.88,4270.816609
lstmdtfai,S,3,100,1,256,256,256,1,48,28,87868.26,3310.884805
lstmdtfai,S,3,100,1,256,256,256,1,48,7,87029.74,152.2766968
lstmdtfai,S,3,100,1,256,256,256,1,48,6,87067.42,153.3031102
lstmdtfai,S,3,100,1,256,256,256,1,48,6,87145.1,819.8653853
lstmdtfai,S,3,100,1,256,256,256,1,48,6,86909.76,156.8732686
lstmdtfai,S,3,100,1,400,400,400,1,48,9,307254.62,19311.35738
lstmdtfai,S,3,100,1,400,400,400,1,48,11,277146.46,1281.67266
lstmdtfai,S,3,100,1,400,400,400,1,48,17,277148.52,734.0719104
lstmdtfai,S,3,100,1,400,400,400,1,48,15,275597.94,625.0238207
lstmdtfai,S,3,100,1,400,400,400,1,48,9,276393.22,986.0823959
lstmdtfai,S,3,100,1,224,224,224,1,48,5,51068.2,2380.910599
lstmdtfai,S,3,100,1,224,224,224,1,48,6,50300.76,108.587211
lstmdtfai,S,3,100,1,224,224,224,1,48,6,50206.4,123.5342867
lstmdtfai,S,3,100,1,224,224,224,1,48,5,50295.06,90.99525482
lstmdtfai,S,3,100,1,224,224,224,1,48,5,50261.42,116.1939912
lstmdtfai,S,3,100,1,550,550,550,1,48,12,1436204.84,3003.857855
lstmdtfai,S,3,100,1,550,550,550,1,48,16,1174906.26,269629.7209
lstmdtfai,S,3,100,1,550,550,550,1,48,14,1427930.24,3732.711554
